id,value,quantity
3113,459.13,9
5356,372.66,11
6543,361.29,70
5555,321.99,30
8062,596.61,15
4374,464.31,59
7430,425.07,48
4466,542.34,94
4081,275.8,82
1629,545.96,76
1269,485.93,60
6724,490.54,68
6897,577.88,57
4432,746.53,64
7276,548.45,54
6895,470.02,80
8115,322.6,87
7656,141.38,75
1575,519.18,54
8029,311.05,59
7099,118.96,88
4192,447.37,86
4178,535.92,39
7052,611.65,15
3734,659.19,79
7116,631.36,74
4568,635.39,28
3203,279.79,36
2390,477.56,54
2742,586.98,17
2925,506.96,100
1619,476.73,86
2274,504.21,87
1956,536.83,93
2939,488.47,22
4953,373.06,75
1968,244.58,36
1281,469.4,29
7262,508.62,55
2058,506.99,42
5293,642.94,32
6178,669.59,14
7980,484.4,18
2229,485.47,38
5585,585.97,34
9467,563.98,45
3740,433.62,87
3289,598.85,32
2239,478.04,67
6370,481.23,63
1125,565.04,55
8473,454.83,43
6342,514.2,22
8351,544.63,87
7638,622.58,68
7570,612.22,77
4249,540.06,96
8595,108.68,29
7294,536.5,40
7527,559.68,45
6757,590.14,10
2969,356.6,77
1891,181.69,45
5470,620.93,17
8175,316.32,2
9320,683.33,17
7812,413.2,90
8519,345.92,38
5612,552.44,37
2198,592.43,63
6238,583.49,5
7089,575.24,25
7257,393.83,73
8705,270.96,92
4719,441.55,22
1302,328.14,93
1986,564.88,63
5440,631.14,35
5909,525.9,55
4072,499.86,20
4124,453.44,5
9125,647.05,39
4291,225.43,63
5033,319.08,32
6105,774.01,63
1703,311.76,74
9133,579.66,40
1574,610.52,17
6704,211.06,79
8848,239.86,73
6208,689.71,32
7924,354.06,23
4828,358.16,75
4230,421.87,60
1488,354.43,77
8114,578.94,82
4173,322.69,56
2667,205.14,9
5114,673.45,69
4553,330.06,62
8761,387.2,64
2000,624.48,22
2388,510.54,32
6450,666.85,47
4712,626.77,2
2367,431.99,85
9189,653.29,92
1454,525.17,52
3772,410.24,88
4726,543.56,88
8232,303.58,14
5806,625.08,37
3190,605.62,27
3875,518.05,24
6592,212.26,64
2440,673.16,70
9927,565.56,26
7059,496.56,54
8010,472.9,15
8117,419.49,29
3989,448.33,100
7228,615.38,74
7471,422.49,28
3863,458.85,59
2177,480.86,73
5760,484.97,21
1011,407.33,10
6252,474.47,4
5399,551.5,62
9234,364.28,4
6445,475.16,6
7570,789.65,90
9212,490.53,80
1406,360.44,72
5431,342.89,92
6243,310.22,16
7542,744.07,38
7936,651.2,49
9906,306.56,61
5146,532.06,65
1140,683.73,83
5882,493.93,50
7012,426.26,17
1963,836.13,28
8151,214.2,44
9564,894.89,12
4610,509.0,70
7894,693.56,71
8311,319.91,72
1105,391.16,3
6539,338.01,49
7787,484.85,21
3137,546.16,8
5445,660.02,64
4530,243.28,92
2286,523.53,59
8052,634.24,30
4654,662.33,32
8102,433.92,75
3359,435.79,20
9105,486.2,16
9636,527.91,25
7441,695.39,60
6047,318.49,45
9227,382.06,9
6203,300.29,51
2798,564.16,61
6291,665.21,40
6495,286.85,61
7284,513.31,67
8285,654.35,80
2300,617.68,76
7869,615.91,15
4097,321.52,53
5616,615.42,4
1009,472.11,23
6752,660.52,27
7295,567.37,37
5815,377.67,77
2072,541.82,43
4225,622.78,37
2316,424.05,85
6699,519.32,29
7807,299.51,29
7674,582.35,49
4683,491.56,75
8227,637.11,51
4273,578.13,50
8000,438.92,28
1145,373.04,74
6010,338.54,5
4040,423.89,56
1482,633.06,64
4179,236.56,89
2249,344.64,97
1630,628.85,17
9853,699.34,97
3852,352.53,89
1987,342.98,97
8622,711.07,55
8327,481.46,9
9841,365.82,91
2100,656.69,89
7652,575.52,68
9632,610.5,73
8421,373.63,79
6016,556.22,16
1769,686.94,16
2343,596.12,13
5358,637.98,78
7780,710.47,86
7602,564.15,85
3349,415.23,73
6699,631.57,63
2241,334.14,41
2125,466.65,53
7764,588.21,68
6101,17.39,74
8843,537.87,99
1072,544.94,9
6472,329.61,51
6189,548.88,48
3472,528.49,80
1707,505.1,49
2804,678.42,18
7704,631.84,10
4713,596.0,85
6051,346.37,54
3475,497.4,79
4610,677.67,15
5255,467.8,11
8397,733.14,40
2735,600.38,47
9258,756.43,20
8979,339.9,98
3428,476.8,22
8426,490.98,48
9533,590.93,82
6249,389.21,16
6291,258.86,5
3817,556.73,65
4874,445.03,83
5211,429.4,74
1661,396.08,21
4374,518.58,61
1207,338.47,77
3665,470.87,55
3493,375.69,24
7813,408.62,23
1632,553.07,87
4083,597.71,11
4719,454.08,47
8123,645.17,2
2679,354.09,70
1236,272.02,53
8446,299.55,11
5443,338.69,15
7770,303.07,73
7099,803.17,12
9555,267.47,36
3368,640.61,92
1285,496.23,23
1148,533.69,27
5037,364.14,88
7549,548.82,14
8121,362.91,54
5895,638.41,99
6280,650.83,27
2012,479.77,21
3785,489.6,49
4725,564.91,62
5576,557.24,77
6782,653.62,72
7257,649.38,44
3408,495.67,44
1340,428.42,98
3817,621.74,61
3496,476.56,42
6962,517.06,23
6299,579.55,73
8574,646.33,1
2689,539.13,36
4267,411.92,55
5406,769.55,16
9453,729.55,89
2442,347.3,18
9597,363.23,98
5437,382.1,38
6435,627.28,67
9435,775.27,20
5107,424.06,19
1560,525.39,13
9785,387.11,17
6548,755.03,78
2826,623.72,30
8629,376.3,86
9325,184.65,43
4138,655.64,48
8693,414.13,43
9264,626.41,93
8842,544.05,66
7721,224.86,53
8002,378.98,72
5225,446.88,78
3978,398.63,34
8373,517.43,77
6907,560.21,74
7097,768.4,72
6656,570.83,71
9984,723.67,13
5259,428.48,90
9286,674.78,56
6901,442.82,59
5917,362.45,32
9429,356.11,83
3530,103.71,79
2960,628.11,54
8045,306.47,2
2048,711.22,37
6772,473.87,83
3529,266.77,97
3964,332.34,33
8137,528.6,1
1963,218.01,28
1536,588.49,17
8340,272.55,57
8179,389.15,70
8967,529.81,52
9734,570.14,44
1845,619.66,84
6777,304.02,47
4036,453.73,13
6947,663.95,76
3494,453.77,30
3719,544.14,85
2884,524.37,66
5349,695.19,53
6179,430.11,18
7610,291.51,28
7430,354.82,4
8154,528.33,42
7488,264.57,6
5737,418.34,9
7525,511.31,20
4850,385.01,94
1689,549.03,38
6175,608.66,68
9648,568.24,50
6078,267.87,60
6448,511.88,13
2179,523.62,99
7406,442.86,94
9591,547.0,42
7907,541.61,68
9800,486.37,25
2638,349.36,31
6671,496.01,12
7928,780.04,64
2382,441.15,79
2403,657.1,61
4292,505.83,53
1419,379.89,26
5517,455.51,61
4302,497.47,10
8857,598.28,12
8870,857.01,22
6693,508.2,53
1767,315.37,21
3044,251.81,35
2549,436.73,71
7140,330.79,82
4716,583.69,27
5481,584.79,60
8898,478.1,99
7548,598.61,47
3293,509.71,66
5837,780.14,96
8758,593.92,15
7793,634.34,24
8638,282.78,84
8993,324.31,10
7007,571.83,88
6542,267.62,24
7356,406.33,88
9433,676.91,57
8380,403.12,34
3385,318.54,41
5268,600.13,40
1671,811.03,11
1163,378.7,90
9656,683.6,1
5592,360.02,30
5795,483.13,43
5798,489.63,82
7036,382.7,26
3355,631.31,53
6887,269.04,47
8961,529.26,9
6827,661.12,9
9737,618.82,1
5719,573.68,71
1593,737.79,44
5839,467.06,59
8394,271.29,56
4493,520.28,51
7164,481.14,16
3672,182.63,38
5200,331.23,11
1016,312.11,25
4191,377.82,93
1392,447.32,83
9616,453.07,82
7272,383.18,59
1571,311.91,29
4631,556.62,80
7172,517.49,40
8177,522.0,8
9433,766.85,98
4897,524.43,6
9123,445.0,45
3279,484.13,53
9980,514.82,94
8451,592.37,98
9906,493.29,21
1775,208.56,57
7869,434.49,76
3247,500.22,6
8088,695.63,63
1078,382.12,6
9080,254.71,53
8099,509.66,4
4926,629.94,9
8340,440.99,69
8083,857.46,74
7230,822.12,72
5940,489.13,87
4271,528.01,4
4456,705.31,58
8788,486.52,37
9599,379.39,71
8650,633.34,6
3711,569.66,51
2668,378.9,79
1147,541.87,99
7420,475.99,50
1365,442.24,96
5531,382.12,14
6330,518.21,99
6510,460.12,11
9754,542.71,10
9964,622.98,61
7493,534.73,81
6439,537.3,13
7511,418.82,34
8504,676.15,60
2246,372.72,51
4839,258.2,5
9551,339.35,74
3376,655.14,32
4009,568.83,12
2827,696.79,52
7979,301.54,13
9569,848.03,85
5285,457.45,54
7910,235.95,97
9561,829.37,54
3196,303.48,41
4747,440.32,48
9843,469.14,51
6978,566.61,47
6607,381.3,50
1769,655.9,96
1780,613.05,76
7303,502.86,46
4983,698.65,99
9714,489.82,100
1521,458.65,38
8569,799.72,92
6784,544.36,13
5583,352.15,76
6946,372.46,22
5941,502.84,2
7267,140.3,93
8128,405.05,77
3461,484.94,99
1685,474.92,13
3160,311.38,57
8031,432.72,34
6341,676.97,19
1038,645.97,9
5875,514.34,95
2256,489.66,33
8697,475.76,27
3196,535.45,45
8165,515.39,2
1301,548.62,79
8527,575.27,83
7381,318.33,57
1646,453.46,95
9789,529.69,57
9853,355.12,16
5330,398.93,79
8003,467.32,6
4537,474.67,14
5558,532.49,27
7579,372.8,38
9474,645.2,19
5082,473.44,37
5183,521.78,4
9652,444.53,58
4754,535.35,90
2724,750.68,9
2376,443.13,40
9706,418.33,15
9894,375.48,4
2653,491.06,90
3066,489.32,52
1022,507.72,18
3460,570.24,53
6926,551.33,59
7251,496.62,99
8295,793.07,54
4300,603.6,41
7279,336.61,60
9553,268.22,93
8353,395.65,88
4727,522.9,4
7272,383.08,85
6995,405.86,39
1514,503.91,7
1448,448.7,23
7019,192.84,85
6343,661.58,63
9033,626.74,65
3520,307.23,41
4081,508.53,89
2428,332.52,95
4967,408.68,44
7445,572.92,45
3159,621.51,69
6132,618.0,95
3547,536.73,51
3979,691.28,65
3649,408.42,54
9505,441.71,56
4083,110.81,94
2037,486.04,82
4489,586.95,72
8604,542.79,90
8544,406.4,40
3634,626.68,58
4983,488.93,15
2778,614.96,19
8902,572.92,10
6110,713.68,88
6189,550.9,16
8378,591.49,43
2124,488.49,31
1697,424.57,16
3179,573.61,80
6251,725.41,28
2929,407.62,62
2013,462.78,20
1226,504.0,35
8321,602.73,59
2828,551.82,9
8909,636.96,10
6588,796.09,45
3023,404.16,82
5966,591.46,15
6891,548.1,30
2080,502.86,48
6036,590.91,96
3563,459.98,40
4292,548.46,91
4586,304.21,91
5431,419.18,83
7841,657.13,74
7643,651.36,44
4959,538.91,46
1161,432.04,6
1593,623.79,24
4390,685.47,73
6997,438.14,91
7354,281.75,7
1663,567.37,6
1541,637.07,33
6433,588.12,85
6093,734.76,38
1867,735.4,44
9623,454.19,17
6469,529.85,31
7256,425.52,37
2169,346.69,11
1830,355.48,92
2651,607.55,5
2136,545.43,64
3810,633.49,76
9667,879.74,3
2019,574.98,56
6237,381.81,63
2283,655.27,38
1659,379.02,54
3010,762.25,2
9590,204.28,90
2733,418.02,2
3125,593.32,12
3171,676.63,40
9266,398.45,2
4471,371.26,80
6624,522.26,94
9691,786.35,57
9329,269.24,47
3097,452.88,36
6068,539.03,4
7397,380.61,75
3757,380.09,24
4920,464.99,82
9186,543.91,91
2900,470.74,62
3610,719.83,2
7900,588.89,15
2449,557.47,75
9738,654.15,91
6017,560.12,49
8999,433.52,87
7052,460.53,35
3096,330.58,94
9895,800.73,47
7404,639.61,24
4331,116.06,83
8462,699.97,60
6105,280.11,93
3978,578.1,77
3839,169.4,48
4384,435.78,23
1685,701.14,12
8531,709.5,41
5283,546.02,29
8736,618.12,70
8710,287.96,51
2619,580.75,23
7868,627.65,31
2431,885.46,21
5713,406.52,24
5998,502.45,72
1162,511.72,9
2974,604.79,22
4291,632.08,4
9461,659.14,77
1631,648.19,98
1905,277.83,3
3014,108.02,28
8896,422.84,90
1204,494.69,98
1581,408.01,15
6675,431.05,8
6347,449.56,48
3643,586.62,99
9017,344.95,88
3297,488.33,52
1874,489.47,55
6560,583.2,37
1689,674.29,4
5000,752.62,55
1671,388.1,12
8927,200.0,19
2171,463.71,79
6591,261.71,57
7342,910.19,94
2449,369.07,37
3539,584.58,76
4959,640.11,83
7285,551.09,98
6432,811.51,7
5260,469.63,92
3361,374.77,55
7164,367.01,28
4670,612.5,93
2753,471.53,37
9100,367.03,84
2938,566.2,61
9562,606.39,75
6976,540.7,39
7588,634.94,23
9616,513.21,52
7304,410.96,84
8345,621.71,84
8875,366.49,11
7633,330.67,66
1597,673.39,13
4062,447.82,77
3336,749.85,41
1572,628.49,49
8521,436.42,15
7171,572.93,56
8097,879.26,54
3090,613.14,31
7566,587.25,61
5624,410.79,58
2633,776.68,87
2517,697.69,60
4648,412.17,53
2537,782.06,86
4137,524.71,61
7985,373.94,80
1097,410.22,42
4750,631.66,29
9535,374.97,84
9174,334.53,92
9103,434.17,27
6413,456.57,44
5666,399.0,93
1610,431.91,5
2727,637.54,52
2854,538.48,53
6055,422.65,52
3324,435.82,38
6774,480.25,44
7519,488.84,53
2749,489.47,2
1781,632.04,54
8548,529.56,84
7823,533.97,77
3105,714.02,90
4867,781.5,35
8193,315.35,46
5976,263.16,72
3113,447.59,92
6879,617.47,79
4970,556.4,55
8264,658.11,72
2577,441.15,11
3274,206.49,29
5869,294.98,69
7744,584.71,63
3426,659.26,47
6546,213.98,7
7852,711.6,64
3551,569.69,82
7411,489.44,64
1007,405.98,92
9087,738.67,12
3555,634.55,12
1475,573.62,36
6416,390.29,29
9676,742.13,11
8239,504.55,53
7710,544.85,70
6000,510.96,85
5654,385.17,74
9078,547.96,96
7063,604.54,47
3285,433.76,33
6223,535.11,81
7971,508.77,67
4525,637.27,43
3822,455.16,18
5943,533.99,74
7530,565.58,53
1258,451.76,39
1282,376.2,72
2898,400.61,34
5135,561.38,37
7629,464.7,41
4200,462.71,97
6110,590.62,49
8167,652.92,10
1612,678.76,40
1687,408.12,18
4690,638.41,25
9804,812.75,41
3307,518.91,36
8133,489.0,2
7509,457.74,83
6906,340.44,74
3591,626.34,49
8183,489.67,67
6248,477.54,53
9766,603.1,19
6108,616.92,26
4604,409.87,54
1669,413.46,51
5364,406.8,25
8329,817.03,17
2283,721.57,74
1923,606.06,61
2125,443.69,46
2529,461.46,55
9438,554.52,50
4711,831.37,75
9004,543.33,11
7274,576.32,12
4864,117.65,40
8833,538.64,48
7788,290.92,56
1226,426.95,8
1264,507.03,88
1645,454.68,14
8544,404.61,87
6569,405.94,56
3990,468.34,54
3504,461.79,100
1587,503.04,17
5079,491.83,45
4348,691.83,5
7299,192.56,3
4831,536.75,9
9381,510.65,84
2715,479.87,20
7450,394.13,83
6433,477.54,21
2098,254.97,80
8096,531.01,33
3326,558.21,5
7416,394.39,24
7980,791.1,63
7763,481.93,79
2674,506.61,26
8950,700.37,89
9915,821.32,92
7049,331.5,33
2089,413.43,18
5578,484.6,18
1155,388.57,38
2958,626.92,33
7344,372.05,27
6779,689.99,49
7144,593.55,50
6063,674.61,15
4830,372.72,77
9831,442.48,52
7659,634.7,98
1441,607.49,68
7040,456.97,99
6925,478.32,19
8358,434.85,95
5628,474.28,25
7370,355.2,76
1948,330.02,76
9179,650.81,25
7115,469.19,33
1459,672.7,60
8568,589.4,37
5646,546.8,92
1392,393.47,43
2787,318.38,9
8374,431.46,14
2138,729.79,3
5741,633.34,69
8418,417.44,56
7362,433.17,26
3454,360.64,53
4674,267.94,41
2377,515.24,82
7701,758.76,21
3597,760.64,39
1141,591.19,80
3659,409.6,23
5596,282.58,93
6661,657.06,74
7142,567.08,58
6626,452.57,69
9787,427.51,75
9472,590.07,29
1423,376.01,62
7999,535.88,53
5249,317.03,45
2750,834.28,27
5757,396.94,34
2967,597.26,14
5088,320.3,41
5178,475.51,74
8789,632.69,60
3946,665.14,42
6394,614.49,51
8880,479.26,75
6075,400.11,11
8230,338.35,35
2531,725.57,19
3990,515.51,88
8155,543.24,65
5493,674.81,76
1933,588.01,61
2460,480.89,47
3723,611.66,14
1285,406.62,67
1264,267.33,52
7816,711.78,32
2762,419.12,80
1040,454.36,10
6827,467.59,17
9259,409.67,40
1987,665.2,68
8804,556.17,63
8789,454.43,15
6717,308.65,97
4198,545.57,39
6374,132.41,57
5790,534.91,10
8183,701.48,71
3524,509.68,97
3479,680.95,17
6154,315.62,76
1778,805.78,17
2492,664.59,16
1660,571.39,78
2348,410.24,3
8851,385.32,51
8156,489.36,94
3044,680.42,46
8368,302.67,55
4516,501.56,99
5577,610.13,26
1727,639.4,76
8468,609.69,31
1342,287.36,81
2447,669.77,72
7581,510.08,19
7317,337.16,90
1526,496.37,68
7748,206.2,15
1405,586.74,58
8986,480.84,78
4740,309.48,30
2846,456.49,48
2478,393.88,56
1771,403.46,42
6525,160.85,24
9770,249.18,52
1193,465.55,43
3007,439.74,34
2185,646.1,60
3394,405.23,83
5005,420.95,3
8429,427.96,68
3261,470.45,11
4736,513.72,13
7716,439.05,50
5875,585.68,82
9921,845.03,19
5378,376.18,44
8815,558.77,33
4451,504.43,38
8616,657.06,3
3800,530.45,99
9333,391.03,65
6410,325.24,35
2455,591.57,36
7892,337.43,38
6808,677.56,39
7796,582.98,25
5796,513.01,64
6093,303.16,13
2325,601.3,68
5976,742.51,70
2159,436.24,75
5650,388.71,1
5987,486.2,72
5697,570.04,54
1340,420.32,98
4828,634.88,9
2968,786.61,36
1703,549.54,37
6482,451.25,59
7376,566.0,21
2800,676.59,20
6463,523.95,1
5912,572.76,99
5648,605.71,59
1855,368.68,28
3866,568.87,71
1182,298.71,56
4112,401.24,9
6670,671.85,65
5492,630.66,36
6823,459.47,98
2517,755.87,34
6002,303.47,81
2356,469.24,32
4629,541.27,66
4628,78.76,100
9210,476.35,25
7132,331.33,51
7588,334.74,63
4311,459.17,90
7048,226.15,45
7246,378.81,26
1987,229.66,21
4321,518.57,82
5615,515.65,93
9365,447.72,51
4741,649.47,24
4052,455.58,92
7574,496.54,12
1726,364.1,11
4760,154.51,27
6806,478.2,23
2875,458.61,33
7993,756.49,80
5033,600.12,92
6443,438.03,92
1989,521.25,38
4744,636.05,55
9611,577.51,70
1593,750.34,42
2774,381.59,29
1935,646.26,34
4808,436.57,57
1331,529.04,3
8922,416.35,6
3702,478.7,48
6889,531.73,64
6054,588.99,13
4868,509.2,36
5200,127.08,79
1201,488.46,70
3497,720.56,33
2842,487.27,76
5658,724.77,57
8544,481.97,55
8718,264.2,13
1770,435.06,97
4155,416.23,51
2628,465.57,92
1386,322.2,53
7031,498.68,36
7439,450.76,5
7401,693.18,25
5008,318.46,81
3466,536.85,37
3282,561.65,19
2856,616.25,35
8980,445.46,34
2998,533.12,54
6476,552.99,46
5669,252.75,6
5318,450.84,83
8064,495.1,1
8446,512.69,71
2431,510.85,34
6624,565.63,56
8461,790.64,83
2819,410.69,97
2130,557.18,26
7563,695.2,42
3658,230.2,91
4500,540.22,38
9566,247.94,26
3120,827.84,99
5020,578.31,59
4259,558.06,84
2823,218.99,24
2474,424.33,21
3242,425.03,60
4243,764.97,90
7990,609.38,20
6160,252.06,6
4134,570.43,67
3070,274.56,10
1359,255.6,12
2141,568.01,97
2635,611.72,22
5000,568.81,62
4361,781.94,61
7583,555.31,80
8835,525.51,17
1006,317.6,10
4267,628.64,12
7564,252.28,83
5928,803.06,40
3606,630.62,23
6906,918.47,40
4273,558.4,74
8611,638.02,74
1913,458.42,50
3011,493.51,10
2442,342.27,94
6546,282.84,4
2829,528.42,1
9767,492.62,43
7468,338.6,83
1929,365.19,5
4699,504.87,94
2054,336.03,90
6744,553.5,34
2900,340.69,66
7980,538.38,24
8069,327.39,14
4415,328.02,41
1442,145.67,42
7218,475.96,13
5652,718.11,29
8939,709.6,65
8833,548.61,46
8597,199.85,34
5458,626.58,63
7591,533.85,4
3309,439.02,28
7268,681.1,83
1910,592.32,1
5340,794.23,36
5009,289.15,13
7628,300.89,5
3169,326.15,97
3172,457.25,14
6668,738.23,80
7313,406.46,32
9315,409.67,50
9036,562.59,27
7789,626.47,35
1785,164.48,3
7139,655.96,4
7344,401.72,7
3416,484.64,77
9988,712.74,3
5154,467.53,81
6619,270.22,59
2936,278.91,74
4807,495.63,1
8151,449.85,28
4236,508.92,59
3352,439.81,53
2932,686.21,10
9556,503.72,71
5916,235.55,3
6498,622.48,7
1946,785.94,9
2439,523.24,99
8730,534.88,90
5857,383.02,69
1340,463.63,13
1382,575.43,94
9491,669.77,40
1138,566.9,62
1358,772.71,62
5931,514.77,10
4456,331.75,87
2627,336.04,11
7626,685.16,76
6004,651.07,62
7652,253.31,77
7416,468.57,56
4170,474.02,49
4835,387.27,16
9017,288.44,73
3151,383.96,74
7905,357.0,93
3834,292.03,9
3567,624.36,33
2307,542.44,88
9848,430.38,35
3660,189.41,75
4730,455.14,39
7207,578.16,77
4162,389.59,87
2140,327.51,25
9458,481.55,80
2708,550.26,56
4630,200.01,48
4211,703.1,85
7538,312.63,10
1475,436.58,41
8684,677.19,83
2207,518.8,99
2960,664.41,59
1557,733.05,28
1882,281.05,41
5761,635.31,66
6867,698.82,51
7963,443.63,62
8166,455.57,30
8929,213.04,40
6347,617.16,40
8269,119.77,69
9125,645.32,62
3454,287.35,15
5494,708.6,100
2946,559.44,3
3808,651.35,24
7642,378.08,41
4825,299.98,63
4536,235.46,48
7068,663.68,61
4802,599.44,48
5699,604.76,47
2970,543.72,56
6806,581.58,76
7142,456.25,8
3819,555.55,78
1364,371.47,18
5258,448.59,84
4119,956.5,23
2863,505.84,69
1115,204.26,65
8084,438.71,46
9016,341.37,66
3384,523.88,80
4935,366.6,69
8742,468.23,22
6442,389.02,65
3490,529.58,12
7980,405.89,19
8661,553.53,22
2724,792.29,55
9182,326.84,62
3767,608.58,51
2137,132.08,48
5117,465.08,17
4420,534.34,13
6845,387.8,28
5778,231.89,67
4906,494.29,5
4637,729.82,100
3953,478.03,60
6929,583.79,15
1276,669.03,81
2999,870.72,44
2227,342.16,46
7337,357.63,29
4735,456.16,68
1695,592.32,96
5152,151.89,49
8901,598.06,43
8470,522.24,68
8537,419.91,77
3841,563.83,20
5208,633.45,18
9733,654.2,64
2088,502.21,49
4363,548.9,42
1024,543.25,12
7144,684.68,89
6668,557.18,94
5236,596.78,79
9068,633.9,36
3235,793.78,8
8295,412.13,28
9392,743.86,86
9448,870.66,60
4747,421.69,49
4175,467.48,38
5897,435.73,80
6037,598.53,58
8427,220.75,5
9605,425.08,46
3014,458.95,98
2381,445.84,75
2098,444.33,2
4426,426.61,89
4655,616.61,25
8938,580.74,1
1187,755.51,95
6409,616.99,69
3092,335.36,40
3130,474.49,68
6242,458.57,69
9549,538.29,69
6647,663.99,16
6185,527.88,54
6776,528.27,63
8913,501.51,18
8547,621.59,17
8823,414.66,99
8355,281.45,82
7465,596.69,4
2497,556.28,95
3555,698.51,95
6409,135.81,9
3951,484.95,31
2238,516.01,5
5727,273.37,100
4965,487.01,16
6686,678.04,42
4701,812.92,41
3780,647.36,80
8398,451.33,84
2588,689.23,30
3368,636.71,26
6789,427.34,49
1436,412.73,31
3828,474.72,50
2556,342.37,15
8570,453.38,52
8480,573.01,38
1182,655.78,38
8190,443.17,60
7687,708.26,20
6565,597.52,99
8241,604.35,87
8651,362.15,44
6575,771.16,89
2589,583.0,63
9851,450.1,50
1159,423.63,22
7555,453.43,72
9244,347.25,54
7846,648.25,9
3307,362.61,15
2228,543.47,48
8226,432.51,20
6590,600.62,35
7919,621.01,67
6585,403.41,60
7046,494.92,98
5945,283.49,34
8927,755.08,100
8016,660.2,99
8758,290.67,73
6086,369.96,94
8161,479.78,54
2884,505.81,90
2809,397.09,12
4167,328.26,88
7352,559.25,19
7056,760.92,80
3437,508.2,26
7468,456.24,23
6951,440.47,33
6276,335.49,57
9859,399.2,30
8818,670.42,23
5728,189.37,74
3624,510.52,36
6738,504.19,95
5232,517.76,86
6793,609.11,43
5523,509.17,66
6571,431.91,53
3224,401.51,87
9389,694.75,99
7091,656.16,60
9662,931.65,37
7361,457.85,61
2948,404.27,96
8094,567.98,53
7318,564.35,12
4796,595.45,35
1234,627.07,67
4607,594.0,98
9043,661.25,38
1522,681.2,24
6904,683.88,81
5888,160.8,40
6832,534.86,65
8122,361.52,57
6842,658.32,72
2316,157.65,79
2124,720.38,45
6621,370.3,89
6423,335.92,72
3587,553.44,96
6672,444.01,13
2378,766.91,79
4374,704.45,6
2519,423.37,97
6777,656.37,71
8935,418.21,97
7093,416.91,47
9418,607.13,93
6355,718.38,44
5968,433.84,32
6574,445.26,3
5072,545.18,54
3257,365.9,84
9588,734.81,78
5424,364.47,92
4237,405.02,38
4893,765.09,4
3005,532.19,79
3016,791.54,17
2772,467.11,37
9353,877.93,88
4976,592.35,36
2751,387.13,58
9967,384.82,41
8430,281.42,8
8170,297.83,67
7469,401.07,30
4220,351.26,86
1539,113.31,52
2461,626.23,97
6184,616.3,25
9547,546.26,52
1234,329.76,59
2548,747.02,30
8480,473.27,67
5213,375.02,4
2673,534.89,93
7708,526.29,57
8982,124.59,63
3100,495.36,32
4748,518.08,87
4173,443.19,83
2815,301.78,79
4841,306.2,51
9016,577.11,63
8011,614.24,80
5493,432.8,87
1674,557.35,1
9088,431.31,19
9578,372.01,35
3158,532.17,63
3661,327.64,94
3064,784.07,81
4253,284.37,26
5979,542.57,13
8703,522.54,86
9931,509.22,23
2401,722.51,97
4259,97.07,91
4923,561.76,35
5214,458.99,12
4227,587.6,9
3745,508.2,98
7091,488.75,78
4866,318.9,67
6818,399.03,44
3222,969.73,61
3792,588.97,21
5063,657.89,7
2524,447.22,97
9224,371.66,99
7198,616.46,11
5025,214.44,45
3566,402.39,32
3803,446.81,86
4709,641.75,83
7155,562.06,36
1719,429.07,37
7516,555.35,75
5579,454.53,41
1972,660.51,77
4718,535.42,92
8395,760.47,49
5402,458.33,15
5552,683.81,13
3207,513.56,53
5426,395.41,33
7919,890.24,72
9835,696.46,32
9386,535.15,48
9680,614.9,68
3204,337.7,57
6345,342.98,62
4276,667.11,82
2102,500.72,87
6243,476.63,93
7614,456.81,2
9707,522.81,77
6223,461.86,16
9584,195.18,8
1630,712.38,19
7683,483.42,32
1277,774.73,67
1232,235.67,32
6690,235.08,85
8659,458.69,25
1025,646.63,53
8468,317.05,81
7410,311.23,25
9652,555.79,33
4764,453.07,31
7599,581.61,36
6102,455.76,87
8006,557.77,89
4483,704.92,49
2994,317.37,44
9682,677.72,48
2072,244.38,30
7707,591.4,13
1215,712.89,43
8605,421.39,93
3606,596.68,16
9350,426.94,91
5781,587.81,26
4313,161.23,75
8763,524.32,47
6939,559.31,37
3295,701.7,3
6685,638.79,26
2696,475.81,98
2946,540.21,97
3783,283.08,15
4644,746.61,66
6241,603.67,28
7420,220.86,84
8557,536.9,38
3645,548.35,44
7589,383.91,53
7353,514.53,80
2932,368.83,4
2757,289.31,72
6085,408.0,44
6637,525.74,46
2116,639.25,84
1492,510.47,26
9811,640.71,96
8888,597.31,13
7474,344.69,69
5958,596.17,44
3743,600.31,53
8866,761.27,51
8160,561.6,13
6451,314.8,41
6258,416.89,11
9548,222.12,37
8186,576.57,60
7102,748.1,32
1619,141.33,45
1882,754.43,18
9988,574.59,93
4642,338.51,79
2296,538.5,20
9436,343.35,44
3895,566.06,36
7593,509.5,69
1929,549.4,37
6366,362.16,33
9711,384.0,82
4212,575.27,19
3409,424.59,51
9199,522.35,32
4423,567.95,22
7976,466.65,1
8594,673.27,54
6158,472.17,89
4667,467.66,20
6973,405.24,58
7236,656.0,35
9277,393.92,70
3468,688.17,70
7217,524.47,61
4619,902.31,63
2636,400.93,61
9155,691.28,57
4583,576.54,3
5009,422.94,95
4326,578.55,99
9148,571.24,45
3217,450.21,15
5967,564.24,17
3369,674.52,15
4638,576.7,5
6722,437.12,86
5444,428.67,46
8618,486.89,11
4947,666.87,64
2676,386.93,92
2196,558.82,14
3787,265.63,39
8432,589.19,67
8927,612.77,55
4318,804.14,42
