id,value,quantity
6823,459.47,
2517,NOT_A_NUMBER,34.0
6002,303.47,81.0
2356,469.24,32.0
4629,541.27,NOT_A_NUMBER
4628,78.76,
9210,,25.0
7132,331.33,51.0
7588,NOT_A_NUMBER,63.0
4311,1096.4697548770941,-23.77786133895063
7048,NOT_A_NUMBER,
7246,,26.0
1987,229.66,21.0
4321,1032.8303382032727,82.0
5615,1098.0976520317056,NOT_A_NUMBER
9365,NOT_A_NUMBER,51.0
4741,649.47,24.0
4052,455.58,92.0
7574,496.54,-12.155521276765876
1726,364.1,-47.588992022809435
4760,154.51,27.0
6806,478.2,-60.11026208393047
2875,458.61,33.0
7993,756.49,
5033,,92.0
6443,NOT_A_NUMBER,
1989,,
4744,636.05,-14.876860952156935
9611,577.51,70.0
1593,750.34,42.0
2774,381.59,29.0
1935,646.26,34.0
4808,436.57,57.0
1331,529.04,3.0
8922,416.35,-24.668575922079626
3702,1006.7745015439225,48.0
6889,531.73,NOT_A_NUMBER
6054,588.99,13.0
4868,509.2,36.0
5200,127.08,79.0
1201,488.46,70.0
3497,,33.0
2842,NOT_A_NUMBER,
5658,1060.904342404106,-84.85548183073065
8544,NOT_A_NUMBER,55.0
8718,264.2,13.0
1770,1082.6770533557765,97.0
4155,1006.9022958720639,
2628,465.57,NOT_A_NUMBER
1386,,53.0
7031,NOT_A_NUMBER,36.0
7439,450.76,5.0
7401,1095.1924406497121,25.0
5008,318.46,81.0
3466,NOT_A_NUMBER,37.0
3282,561.65,19.0
2856,616.25,35.0
8980,445.46,34.0
2998,533.12,NOT_A_NUMBER
6476,552.99,NOT_A_NUMBER
5669,1093.5882834365898,NOT_A_NUMBER
5318,450.84,83.0
8064,NOT_A_NUMBER,-57.37747853261078
8446,512.69,71.0
2431,NOT_A_NUMBER,NOT_A_NUMBER
6624,565.63,56.0
8461,790.64,83.0
2819,410.69,NOT_A_NUMBER
2130,557.18,
7563,695.2,NOT_A_NUMBER
3658,230.2,91.0
4500,540.22,38.0
9566,247.94,
3120,827.84,99.0
5020,578.31,59.0
4259,558.06,84.0
2823,1009.7189321711401,-40.234494384510434
2474,424.33,21.0
3242,1044.3128624391675,
4243,NOT_A_NUMBER,NOT_A_NUMBER
7990,609.38,NOT_A_NUMBER
6160,,
4134,570.43,
3070,NOT_A_NUMBER,10.0
1359,255.6,12.0
2141,568.01,97.0
2635,NOT_A_NUMBER,-50.5270711537506
5000,568.81,62.0
4361,781.94,61.0
7583,555.31,80.0
8835,525.51,17.0
1006,,-22.22975413237984
4267,628.64,12.0
7564,NOT_A_NUMBER,NOT_A_NUMBER
5928,NOT_A_NUMBER,40.0
3606,630.62,NOT_A_NUMBER
6906,918.47,-29.674043438498014
4273,558.4,74.0
8611,,74.0
1913,458.42,-24.416551583159624
3011,493.51,NOT_A_NUMBER
2442,1010.5555548142657,94.0
6546,282.84,4.0
2829,528.42,1.0
9767,492.62,43.0
7468,NOT_A_NUMBER,83.0
1929,1022.0532025703543,
4699,504.87,94.0
2054,NOT_A_NUMBER,NOT_A_NUMBER
6744,553.5,34.0
2900,340.69,66.0
7980,538.38,NOT_A_NUMBER
8069,327.39,14.0
4415,NOT_A_NUMBER,41.0
1442,145.67,NOT_A_NUMBER
7218,475.96,NOT_A_NUMBER
5652,1032.803609712808,29.0
8939,709.6,65.0
8833,548.61,46.0
8597,199.85,34.0
5458,,63.0
7591,533.85,4.0
3309,1019.3246985693852,
7268,681.1,83.0
1910,592.32,1.0
5340,794.23,36.0
5009,NOT_A_NUMBER,13.0
7628,300.89,
3169,326.15,97.0
3172,457.25,NOT_A_NUMBER
6668,NOT_A_NUMBER,-63.83951347161109
7313,406.46,32.0
9315,409.67,50.0
9036,,27.0
7789,,35.0
1785,164.48,3.0
7139,655.96,4.0
7344,,7.0
3416,1010.499470451009,77.0
9988,1081.8099125511658,3.0
5154,467.53,-54.60029686852062
6619,1085.192182467058,59.0
2936,,
4807,495.63,1.0
8151,449.85,28.0
4236,508.92,
3352,439.81,NOT_A_NUMBER
2932,686.21,10.0
9556,1100.723253198509,NOT_A_NUMBER
5916,235.55,NOT_A_NUMBER
6498,1076.9986050690802,NOT_A_NUMBER
1946,785.94,9.0
2439,,-28.51725347721557
8730,NOT_A_NUMBER,-65.00830854635524
5857,1054.8382137059375,69.0
1340,1059.7466377668854,13.0
1382,,NOT_A_NUMBER
9491,669.77,NOT_A_NUMBER
1138,,
1358,1015.7785754565267,
5931,,NOT_A_NUMBER
4456,331.75,
2627,336.04,NOT_A_NUMBER
7626,685.16,NOT_A_NUMBER
6004,651.07,62.0
7652,253.31,77.0
7416,468.57,56.0
4170,474.02,NOT_A_NUMBER
4835,387.27,16.0
9017,NOT_A_NUMBER,NOT_A_NUMBER
3151,383.96,-3.658451927128583
7905,357.0,93.0
3834,1098.0769065845648,9.0
3567,624.36,33.0
2307,542.44,88.0
9848,430.38,-39.05457901527408
3660,,75.0
4730,NOT_A_NUMBER,39.0
7207,578.16,77.0
4162,389.59,87.0
2140,1067.4587013340104,
9458,,80.0
2708,NOT_A_NUMBER,56.0
4630,NOT_A_NUMBER,NOT_A_NUMBER
4211,703.1,-11.7941835625207
7538,312.63,-66.11957694821538
1475,NOT_A_NUMBER,41.0
8684,,83.0
2207,518.8,99.0
2960,664.41,59.0
1557,733.05,-84.82363514993858
1882,281.05,41.0
5761,635.31,66.0
6867,698.82,51.0
7963,NOT_A_NUMBER,
8166,455.57,30.0
8929,213.04,NOT_A_NUMBER
6347,,40.0
8269,119.77,-76.90700304417392
9125,645.32,62.0
3454,287.35,15.0
5494,708.6,NOT_A_NUMBER
2946,559.44,3.0
3808,NOT_A_NUMBER,24.0
7642,378.08,-68.77074338035456
4825,299.98,NOT_A_NUMBER
4536,235.46,48.0
7068,663.68,61.0
4802,NOT_A_NUMBER,48.0
5699,604.76,47.0
2970,543.72,56.0
6806,,76.0
7142,1099.7515926293406,8.0
3819,555.55,78.0
1364,NOT_A_NUMBER,18.0
5258,448.59,84.0
4119,956.5,23.0
2863,505.84,-3.565350501673693
1115,1072.6070296792511,
8084,438.71,-23.15812818149574
9016,,66.0
3384,NOT_A_NUMBER,-71.13390979086503
4935,,69.0
8742,468.23,22.0
6442,,65.0
3490,529.58,12.0
7980,,-21.16449593935174
8661,553.53,22.0
2724,1022.746935154064,55.0
9182,NOT_A_NUMBER,-12.35467302272086
3767,608.58,51.0
2137,132.08,48.0
5117,465.08,17.0
4420,534.34,13.0
6845,387.8,28.0
5778,231.89,67.0
4906,494.29,5.0
4637,729.82,100.0
3953,478.03,60.0
6929,583.79,15.0
1276,669.03,81.0
2999,870.72,
2227,342.16,46.0
7337,357.63,29.0
4735,456.16,68.0
1695,592.32,96.0
5152,151.89,49.0
8901,598.06,43.0
8470,NOT_A_NUMBER,-34.047649766306044
8537,,
3841,563.83,
5208,1086.350740752219,-29.75198142953778
9733,654.2,64.0
2088,502.21,49.0
4363,NOT_A_NUMBER,NOT_A_NUMBER
1024,543.25,
7144,1033.9712485433588,89.0
6668,1064.5958817518513,
5236,,79.0
9068,1087.3218078853774,NOT_A_NUMBER
3235,793.78,8.0
8295,,28.0
9392,NOT_A_NUMBER,86.0
9448,870.66,60.0
4747,421.69,
4175,467.48,NOT_A_NUMBER
5897,435.73,80.0
6037,NOT_A_NUMBER,NOT_A_NUMBER
8427,NOT_A_NUMBER,5.0
9605,425.08,46.0
3014,1030.616851646455,NOT_A_NUMBER
2381,445.84,75.0
2098,444.33,2.0
4426,,89.0
4655,616.61,25.0
8938,,-38.747072466236894
1187,755.51,NOT_A_NUMBER
6409,616.99,69.0
3092,NOT_A_NUMBER,-17.734415960810978
3130,474.49,NOT_A_NUMBER
6242,,-16.35472146220864
9549,538.29,69.0
6647,NOT_A_NUMBER,16.0
6185,527.88,54.0
6776,528.27,63.0
8913,1098.526714003392,18.0
8547,NOT_A_NUMBER,17.0
8823,414.66,-35.332961144697414
8355,281.45,82.0
7465,,
2497,NOT_A_NUMBER,95.0
3555,698.51,95.0
6409,,9.0
3951,484.95,-67.80636815267293
2238,516.01,5.0
5727,273.37,NOT_A_NUMBER
4965,487.01,16.0
6686,1020.02920454158,42.0
4701,812.92,41.0
3780,647.36,80.0
8398,451.33,84.0
2588,689.23,30.0
3368,636.71,-56.48073055300455
6789,427.34,49.0
1436,412.73,NOT_A_NUMBER
3828,474.72,50.0
2556,,15.0
8570,NOT_A_NUMBER,52.0
8480,1070.6122742258,38.0
1182,655.78,38.0
8190,443.17,60.0
7687,708.26,20.0
6565,597.52,99.0
8241,1018.5984010986163,NOT_A_NUMBER
8651,362.15,NOT_A_NUMBER
6575,1068.8078987025124,NOT_A_NUMBER
2589,583.0,63.0
9851,450.1,NOT_A_NUMBER
1159,NOT_A_NUMBER,22.0
7555,1006.465631992424,72.0
9244,1100.1223322237447,NOT_A_NUMBER
7846,648.25,
3307,362.61,-72.29162160698884
2228,543.47,48.0
8226,432.51,20.0
6590,1010.550111518622,35.0
7919,621.01,67.0
6585,403.41,60.0
7046,494.92,98.0
5945,283.49,34.0
8927,755.08,100.0
8016,660.2,99.0
8758,1038.5848978994666,73.0
6086,369.96,NOT_A_NUMBER
8161,479.78,54.0
2884,505.81,
2809,397.09,12.0
4167,1015.1959136481686,88.0
7352,559.25,19.0
7056,760.92,
3437,508.2,26.0
7468,NOT_A_NUMBER,-45.92743711355654
6951,NOT_A_NUMBER,NOT_A_NUMBER
6276,335.49,57.0
9859,NOT_A_NUMBER,
8818,670.42,23.0
5728,NOT_A_NUMBER,74.0
3624,510.52,36.0
6738,504.19,NOT_A_NUMBER
5232,NOT_A_NUMBER,NOT_A_NUMBER
6793,609.11,43.0
5523,509.17,
6571,431.91,53.0
3224,401.51,-13.929827478838503
9389,694.75,99.0
7091,656.16,60.0
9662,1042.362469998856,-66.71644635186003
7361,457.85,61.0
2948,404.27,NOT_A_NUMBER
8094,NOT_A_NUMBER,53.0
7318,564.35,12.0
4796,595.45,35.0
1234,,67.0
4607,594.0,NOT_A_NUMBER
9043,,-76.47132082392788
1522,681.2,-39.12539310071606
6904,683.88,NOT_A_NUMBER
5888,1029.1791245756967,-89.55393705768189
6832,534.86,65.0
8122,361.52,NOT_A_NUMBER
6842,658.32,72.0
2316,,79.0
2124,720.38,45.0
6621,370.3,NOT_A_NUMBER
6423,335.92,
3587,553.44,-82.60604523426619
6672,,13.0
2378,766.91,79.0
4374,704.45,6.0
2519,423.37,NOT_A_NUMBER
6777,NOT_A_NUMBER,71.0
8935,1079.9725177451273,97.0
7093,416.91,47.0
9418,607.13,93.0
6355,NOT_A_NUMBER,NOT_A_NUMBER
5968,433.84,NOT_A_NUMBER
6574,445.26,3.0
5072,NOT_A_NUMBER,54.0
3257,NOT_A_NUMBER,84.0
9588,NOT_A_NUMBER,-80.88827231112874
5424,364.47,92.0
4237,NOT_A_NUMBER,38.0
4893,765.09,4.0
3005,1013.5323286167664,79.0
3016,791.54,NOT_A_NUMBER
2772,467.11,37.0
9353,877.93,88.0
4976,NOT_A_NUMBER,36.0
2751,387.13,58.0
9967,384.82,NOT_A_NUMBER
8430,281.42,8.0
8170,297.83,-94.46305578711765
7469,,30.0
4220,351.26,86.0
1539,1074.5376481747064,52.0
2461,626.23,97.0
6184,,
9547,546.26,52.0
1234,NOT_A_NUMBER,59.0
2548,747.02,NOT_A_NUMBER
8480,473.27,-5.24929031092006
5213,1079.34183307576,4.0
2673,534.89,-22.724623110862126
7708,,-98.83877918609572
8982,NOT_A_NUMBER,
3100,495.36,32.0
4748,518.08,NOT_A_NUMBER
4173,1005.1612541889554,83.0
2815,NOT_A_NUMBER,-89.87100662781454
4841,1014.9153805098724,-10.04418035747211
9016,NOT_A_NUMBER,63.0
8011,614.24,80.0
5493,432.8,87.0
1674,557.35,1.0
9088,431.31,19.0
9578,372.01,35.0
3158,NOT_A_NUMBER,NOT_A_NUMBER
3661,1064.3410305271295,94.0
3064,784.07,
4253,284.37,26.0
5979,542.57,13.0
8703,522.54,-10.577025151680301
9931,509.22,23.0
2401,,-96.69073781990323
4259,NOT_A_NUMBER,91.0
4923,,
5214,458.99,NOT_A_NUMBER
4227,,9.0
3745,1093.4722522863433,98.0
7091,488.75,78.0
4866,318.9,67.0
6818,399.03,44.0
3222,1014.1708045299813,
3792,588.97,-7.70811774266643
5063,NOT_A_NUMBER,7.0
2524,447.22,-95.32546412771154
9224,NOT_A_NUMBER,
7198,1099.0187635240864,NOT_A_NUMBER
5025,1092.9544498365506,-17.769283994876545
3566,402.39,32.0
3803,446.81,86.0
4709,,83.0
7155,562.06,36.0
1719,1031.7738333205264,
7516,555.35,75.0
5579,454.53,41.0
1972,660.51,77.0
4718,535.42,92.0
8395,1006.3947191725572,49.0
5402,458.33,15.0
5552,683.81,-60.58646054838387
3207,513.56,53.0
5426,395.41,NOT_A_NUMBER
7919,890.24,72.0
9835,696.46,
9386,535.15,NOT_A_NUMBER
9680,,NOT_A_NUMBER
3204,1032.6464077409912,57.0
6345,1066.8433697137268,62.0
4276,,NOT_A_NUMBER
2102,NOT_A_NUMBER,87.0
6243,476.63,NOT_A_NUMBER
7614,456.81,
9707,522.81,-50.56588404159464
6223,,NOT_A_NUMBER
9584,,-18.459854684399325
1630,,
7683,483.42,
1277,774.73,67.0
1232,235.67,
6690,235.08,85.0
8659,458.69,NOT_A_NUMBER
1025,646.63,53.0
8468,317.05,81.0
7410,1063.2246758608533,-44.63703534800873
9652,NOT_A_NUMBER,33.0
4764,1100.0179443687712,31.0
7599,581.61,36.0
6102,455.76,-65.32295332657853
8006,557.77,
4483,704.92,49.0
2994,317.37,44.0
9682,,NOT_A_NUMBER
2072,244.38,30.0
7707,NOT_A_NUMBER,13.0
1215,,
8605,NOT_A_NUMBER,-9.631359729484254
3606,596.68,-10.337732979707045
9350,426.94,91.0
5781,587.81,26.0
4313,161.23,75.0
8763,524.32,47.0
6939,,37.0
3295,701.7,3.0
6685,638.79,26.0
2696,475.81,98.0
2946,,97.0
3783,283.08,15.0
4644,746.61,NOT_A_NUMBER
6241,603.67,28.0
7420,220.86,NOT_A_NUMBER
8557,536.9,38.0
3645,NOT_A_NUMBER,
7589,383.91,53.0
7353,,-82.31176318322643
2932,368.83,4.0
2757,289.31,72.0
6085,,-85.01082266873283
6637,,46.0
2116,639.25,NOT_A_NUMBER
1492,510.47,
9811,1092.4682840830626,96.0
8888,597.31,
7474,344.69,-22.541187534962944
5958,596.17,44.0
3743,NOT_A_NUMBER,NOT_A_NUMBER
8866,NOT_A_NUMBER,51.0
8160,NOT_A_NUMBER,13.0
6451,314.8,NOT_A_NUMBER
6258,416.89,NOT_A_NUMBER
9548,222.12,
8186,1059.0790660338944,60.0
7102,748.1,32.0
1619,141.33,-68.70413294475699
1882,754.43,-92.50936222302927
9988,574.59,-17.945619131679234
4642,338.51,-90.57132674377588
2296,538.5,20.0
9436,343.35,
3895,1093.5780671232694,36.0
7593,509.5,69.0
1929,NOT_A_NUMBER,37.0
6366,,33.0
9711,384.0,82.0
4212,NOT_A_NUMBER,-23.73159266048596
3409,NOT_A_NUMBER,
9199,522.35,
4423,567.95,
7976,466.65,NOT_A_NUMBER
8594,NOT_A_NUMBER,NOT_A_NUMBER
6158,472.17,89.0
4667,467.66,20.0
6973,1053.1657629514405,58.0
7236,656.0,35.0
9277,393.92,NOT_A_NUMBER
3468,NOT_A_NUMBER,70.0
7217,,61.0
4619,902.31,63.0
2636,400.93,61.0
9155,691.28,57.0
4583,,NOT_A_NUMBER
5009,422.94,95.0
4326,578.55,99.0
9148,NOT_A_NUMBER,45.0
3217,450.21,15.0
5967,564.24,17.0
3369,1008.2308037568397,15.0
4638,576.7,-33.467329310461395
6722,437.12,86.0
5444,,46.0
8618,,NOT_A_NUMBER
4947,,64.0
2676,386.93,92.0
2196,558.82,14.0
3787,265.63,39.0
8432,,NOT_A_NUMBER
8927,612.77,55.0
4318,804.14,42.0
9858,,75.0
7689,439.82,
3176,269.81,5.0
4743,1079.5832965746972,
9792,450.92,22.0
5422,550.12,77.0
4824,391.97,-17.956993603955947
3451,474.02,85.0
1628,1045.427379375472,59.0
8778,343.07,NOT_A_NUMBER
4696,321.91,21.0
4674,,
4929,375.91,
3765,706.69,68.0
5369,377.38,93.0
9307,,47.0
5956,207.67,NOT_A_NUMBER
1692,563.65,-51.71087053733226
4162,505.79,7.0
2105,318.28,-50.20172404849131
4008,417.36,
3161,NOT_A_NUMBER,46.0
9345,NOT_A_NUMBER,9.0
4699,359.54,58.0
4786,NOT_A_NUMBER,23.0
5200,517.96,3.0
2913,616.88,61.0
6520,,
2772,1062.355776189482,53.0
3780,716.32,
8423,,49.0
3871,291.13,-15.06285875980575
1660,405.36,70.0
7242,1032.4647627753866,48.0
2132,1098.7605653626351,82.0
1699,,
8470,459.03,
7297,1002.1290190684359,31.0
8812,NOT_A_NUMBER,56.0
5557,467.61,
3179,387.21,99.0
9275,1002.0364237944922,61.0
2422,507.61,92.0
4180,1073.1766107951807,5.0
5316,511.89,30.0
7696,637.97,-79.55574155316327
1614,335.63,17.0
5570,386.89,NOT_A_NUMBER
1270,305.86,71.0
3468,554.98,
4607,452.36,42.0
4075,NOT_A_NUMBER,
1289,600.35,7.0
9120,429.05,
7614,661.95,75.0
4252,535.35,8.0
8415,445.08,NOT_A_NUMBER
7771,267.26,NOT_A_NUMBER
1278,599.49,-89.61369026691776
1580,NOT_A_NUMBER,-3.1665592528660738
5958,549.66,100.0
9445,554.44,NOT_A_NUMBER
5276,420.64,88.0
8997,1093.8964169741896,NOT_A_NUMBER
5776,NOT_A_NUMBER,66.0
1824,,-64.0152839153067
4832,458.73,47.0
9891,407.11,
6445,,NOT_A_NUMBER
2380,681.5,NOT_A_NUMBER
7534,535.46,62.0
4156,480.52,-15.213543398268085
5307,443.07,87.0
6634,493.4,2.0
9575,368.79,26.0
6810,572.51,NOT_A_NUMBER
9533,,82.0
6934,584.39,57.0
4109,,
5082,568.27,62.0
4240,529.18,NOT_A_NUMBER
7028,1088.7785397474208,30.0
2849,377.06,
9497,500.5,40.0
3749,632.46,31.0
7680,339.5,
1205,432.63,
8352,456.82,86.0
5591,1007.7178103739294,59.0
4450,672.12,28.0
8214,1051.0024873899583,NOT_A_NUMBER
4811,,
6141,,-49.39000038090186
9501,,59.0
3708,420.56,
2991,465.53,-87.54619303810902
9463,264.89,
4273,185.76,-41.8439886309658
5538,445.77,NOT_A_NUMBER
9712,511.47,NOT_A_NUMBER
4722,NOT_A_NUMBER,19.0
4551,1053.996890461138,84.0
3832,959.17,93.0
6679,,89.0
7579,341.66,81.0
1152,581.92,51.0
6754,533.34,13.0
3800,,63.0
6310,NOT_A_NUMBER,16.0
3610,1052.8098943499106,53.0
2104,1092.835426645153,35.0
8361,489.36,100.0
5199,357.84,
4854,243.54,39.0
8263,,67.0
2914,NOT_A_NUMBER,73.0
8365,644.14,61.0
4072,654.17,NOT_A_NUMBER
1406,380.16,NOT_A_NUMBER
1166,,-22.936600670975963
1508,286.38,52.0
2661,525.34,-33.48551993565839
4664,708.32,NOT_A_NUMBER
4489,712.98,67.0
1680,804.57,74.0
3524,648.38,NOT_A_NUMBER
3120,,
6260,,81.0
5357,602.09,40.0
2363,NOT_A_NUMBER,72.0
3292,,2.0
2538,632.41,68.0
4408,1031.3497562272144,NOT_A_NUMBER
8742,638.6,-28.459794828960565
9752,216.69,
2903,422.1,85.0
1174,470.5,69.0
3230,NOT_A_NUMBER,58.0
5287,293.47,-5.422671547268827
5160,494.44,14.0
8106,1076.6585345427081,15.0
4171,352.1,6.0
2567,286.56,16.0
2151,679.0,87.0
8619,442.62,-22.726594893582018
7033,464.09,46.0
9560,NOT_A_NUMBER,-46.31603428251748
5946,1035.6075469614393,12.0
9234,695.42,41.0
2907,368.03,19.0
4490,526.95,76.0
3535,501.31,NOT_A_NUMBER
5173,,2.0
2293,536.14,20.0
5769,268.4,95.0
5796,595.32,9.0
7871,322.04,-66.74887894960615
3972,NOT_A_NUMBER,8.0
4922,435.57,39.0
5997,398.85,-24.51626222654302
8032,531.58,29.0
1992,279.22,83.0
9112,489.62,35.0
6287,1039.1942000065164,NOT_A_NUMBER
3240,656.39,90.0
2476,430.61,NOT_A_NUMBER
7426,452.5,100.0
1389,1084.6254171105847,35.0
1999,387.39,68.0
2855,,3.0
9125,,12.0
9850,626.33,
3763,431.87,47.0
4663,1050.6202281087803,63.0
5986,546.23,26.0
2481,,43.0
8256,600.79,-39.90630237729732
4731,790.31,-19.65882680332753
8262,1010.2366245433622,-56.436627481960194
1451,388.75,-79.62853471322329
4093,NOT_A_NUMBER,
1882,521.92,-3.3203876983871754
5408,NOT_A_NUMBER,19.0
5068,459.42,NOT_A_NUMBER
4277,502.42,48.0
9566,343.45,-42.83558711202869
8951,250.52,NOT_A_NUMBER
5690,386.14,NOT_A_NUMBER
5595,212.67,3.0
5559,367.32,-34.747884656741846
8291,1011.4654172453393,88.0
9160,,NOT_A_NUMBER
1112,233.93,71.0
6131,,51.0
4197,,56.0
1139,305.1,99.0
2424,445.35,21.0
3949,412.55,-47.499279556039866
4168,,53.0
9708,621.89,-72.46670465611122
7043,334.05,NOT_A_NUMBER
7989,527.7,82.0
8236,298.8,62.0
7261,1079.325195585175,89.0
1887,539.81,79.0
4104,540.1,47.0
1049,NOT_A_NUMBER,96.0
4951,464.15,-47.09739427469904
4560,NOT_A_NUMBER,-38.95237868988216
1018,342.12,31.0
5821,544.82,NOT_A_NUMBER
7340,1076.0393117533004,29.0
9058,1036.574101621934,-77.80404621036114
3606,1027.7316204019044,-99.85820414822537
8846,461.04,-59.04092238585933
9643,,38.0
7432,631.02,NOT_A_NUMBER
4765,1077.5455560645303,75.0
3438,443.48,15.0
7358,446.03,87.0
9319,741.2,3.0
6941,416.18,83.0
8644,526.46,1.0
5855,601.6,88.0
7547,537.61,NOT_A_NUMBER
8196,NOT_A_NUMBER,94.0
6911,442.01,NOT_A_NUMBER
7481,601.0,60.0
3761,230.81,-69.91971210307392
5456,1049.6111221138813,76.0
7361,,-37.350589470277484
6693,454.34,NOT_A_NUMBER
6788,NOT_A_NUMBER,
1201,633.66,79.0
7160,NOT_A_NUMBER,43.0
1517,478.32,94.0
8737,304.14,40.0
2988,670.76,96.0
4802,623.41,99.0
6808,457.86,85.0
8162,440.46,
7241,477.66,100.0
9399,365.41,91.0
6633,473.89,44.0
6755,NOT_A_NUMBER,72.0
7309,634.75,
5117,,23.0
9345,,62.0
2518,320.87,NOT_A_NUMBER
7163,468.73,
3600,587.71,55.0
3195,615.31,-87.54376302434896
4554,224.17,77.0
3849,611.07,63.0
2742,,-90.33441815304636
2306,476.91,99.0
4849,NOT_A_NUMBER,61.0
8519,NOT_A_NUMBER,80.0
5195,,76.0
6178,340.06,NOT_A_NUMBER
3555,NOT_A_NUMBER,NOT_A_NUMBER
3305,415.58,NOT_A_NUMBER
8619,478.03,89.0
3642,,21.0
7409,691.59,
5757,360.71,48.0
3994,1041.760615298251,-42.834432330103425
9751,713.55,-15.623275603834115
2271,326.14,81.0
2813,,42.0
9801,486.7,99.0
3461,558.21,89.0
5120,NOT_A_NUMBER,66.0
7124,606.08,91.0
9475,401.87,NOT_A_NUMBER
5396,,9.0
1816,572.01,49.0
8304,124.54,4.0
8331,NOT_A_NUMBER,60.0
1082,543.67,90.0
2920,,96.0
8817,1043.2827996863439,29.0
3093,766.63,-94.40567866639451
8071,NOT_A_NUMBER,-25.39188398444079
8967,1063.59550967773,77.0
9367,1037.545358048629,87.0
6285,526.42,-54.3656459829952
5937,602.89,
1369,,51.0
2818,569.31,41.0
3101,NOT_A_NUMBER,36.0
4490,473.97,40.0
2779,,95.0
8674,813.71,
2364,559.22,15.0
8294,498.24,-16.161632067250878
4676,375.23,99.0
3426,1088.8075019399807,-95.75079017768284
9264,449.68,NOT_A_NUMBER
9089,556.12,NOT_A_NUMBER
3962,605.29,27.0
1859,689.62,NOT_A_NUMBER
5138,,78.0
3424,316.48,45.0
5017,242.42,-38.696667578013205
9560,605.22,47.0
9342,512.9,90.0
2134,NOT_A_NUMBER,56.0
6166,757.96,54.0
6119,407.51,85.0
6694,693.71,NOT_A_NUMBER
7136,1076.0961931419472,65.0
6485,734.79,
5164,NOT_A_NUMBER,-3.332032362578829
3346,273.93,86.0
6039,437.41,NOT_A_NUMBER
5897,787.35,38.0
9252,1027.2685610723277,45.0
6041,590.63,40.0
4901,553.14,95.0
2337,NOT_A_NUMBER,15.0
2184,NOT_A_NUMBER,NOT_A_NUMBER
5426,478.88,-31.496016522876463
2551,681.65,53.0
2629,586.68,-29.421065905371137
2526,355.2,26.0
2361,598.25,66.0
5370,NOT_A_NUMBER,75.0
6283,1050.0228026838163,33.0
8610,784.78,-48.45828694425223
2993,515.57,85.0
1869,206.47,NOT_A_NUMBER
2014,1005.166069133274,95.0
1602,649.02,26.0
1690,NOT_A_NUMBER,94.0
9685,1046.0038450146108,21.0
1489,350.35,49.0
7864,700.5,80.0
8240,414.11,-12.333697995277891
8786,,86.0
9024,,71.0
1294,NOT_A_NUMBER,-43.243826954011496
6488,776.62,
5027,502.23,
3912,NOT_A_NUMBER,72.0
5744,,93.0
2873,255.9,7.0
4258,1070.2252656507565,38.0
3817,NOT_A_NUMBER,-91.39109764916454
9636,216.9,22.0
4641,488.45,44.0
5458,418.61,81.0
6307,706.49,NOT_A_NUMBER
9933,371.66,97.0
3041,,35.0
1679,597.62,60.0
6738,700.57,NOT_A_NUMBER
6668,472.37,3.0
8697,,67.0
9033,,72.0
1062,670.89,-5.572100315895443
8829,859.12,55.0
8352,NOT_A_NUMBER,NOT_A_NUMBER
7915,525.62,
9326,445.73,-26.77822406688138
4644,731.35,NOT_A_NUMBER
5970,890.7,91.0
9003,1072.01460272721,31.0
4278,258.49,59.0
8296,367.53,82.0
4074,673.94,-92.65834907843549
9312,328.35,-59.247351537583455
8552,409.92,85.0
2637,404.66,47.0
6103,488.43,42.0
1644,538.51,-33.279648028062894
3032,1003.0764875008642,-82.57804485678426
3761,270.88,-86.15256478250696
3068,274.46,
1241,,
3668,502.4,92.0
1802,529.19,11.0
6059,,-85.31358981759473
1195,,NOT_A_NUMBER
3187,1038.6349912426363,54.0
3330,,-62.31058115962707
5841,658.13,-95.3918638019359
4606,1095.2872590949937,NOT_A_NUMBER
9468,453.44,58.0
1060,,-45.79448169805503
4927,,NOT_A_NUMBER
7296,NOT_A_NUMBER,-60.62909072780276
3591,1014.5657978350079,56.0
9758,793.76,93.0
7121,398.49,50.0
2200,1021.7207006925338,90.0
3854,557.96,-99.9992050260663
8024,NOT_A_NUMBER,74.0
7972,,
1136,NOT_A_NUMBER,
2029,581.4,
3594,530.3,27.0
8206,NOT_A_NUMBER,NOT_A_NUMBER
1661,505.47,NOT_A_NUMBER
3472,253.82,100.0
1086,NOT_A_NUMBER,-21.705624380544926
7219,1036.7645812990768,
9143,1033.0728426142243,67.0
7968,595.01,26.0
3773,530.23,-19.14200240396525
2700,569.42,21.0
3700,346.53,NOT_A_NUMBER
7815,408.53,52.0
2647,449.78,11.0
7038,558.26,8.0
6164,1074.9222081782818,57.0
6520,,NOT_A_NUMBER
4687,NOT_A_NUMBER,78.0
1596,503.77,97.0
5545,524.83,2.0
9676,564.28,64.0
9837,395.6,52.0
5757,NOT_A_NUMBER,NOT_A_NUMBER
5384,1091.4477433024,11.0
9912,467.14,6.0
5733,1048.9052565277966,96.0
8081,461.19,-69.54728678298748
9690,265.72,-95.60573967034924
8117,1040.0571572012775,64.0
5729,533.13,93.0
2673,586.95,-59.94750071709591
9306,NOT_A_NUMBER,-48.12470900867333
8178,590.56,NOT_A_NUMBER
3294,457.92,
4630,NOT_A_NUMBER,83.0
1146,550.41,
4453,404.08,NOT_A_NUMBER
5507,577.17,25.0
